OBJECTID,Codigo_Interno_del_Situad,Tipo_Contenedor,Modelo,Descripcion_Modelo,Cantidad,Lote,Distrito,Barrio,Tipo_Via,Nombre,Numero,Coordenada_X,Coordenada_Y,Longitud,Latitud,Direccion
1,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445712.5355,4480506.666,-364042772,40.47346844,
7,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444913.3554,4481010.887,-364989885,40.47795808,
8,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444913.3554,4481010.887,-364989885,40.47795808,
11,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444692.8579,4480505.005,-365245595,40.4733862,
14,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444726.0,4480355.0,-365205193,40.47203709,
15,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444783.0,4480267.0,-365137190,40.47124813,
17,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445436.9925,4480547.007,-364368157,40.47381379,
18,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445437.0684,4480546.956,-364368067,40.47381334,
23,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445486.0311,4480555.022,-364310379,40.47388921,
24,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445541.1041,4480560.087,-364245456,40.47393845,
27,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445165.0063,4480610.955,-364689554,40.47437196,
28,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444723.7796,4479886.756,-365203732,40.46781877,
29,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444842.0,4479915.0,-365064534,40.46808107,
841,,ORGANICA,O0800CT,,,2,HORTALEZA,CANILLAS,,,,445219.1088,4479459.058,-364615786,40.46399866,
3310,,ORGANICA,O0800CT,,,1,TETUAN,BERRUGUETE,,,,439911.51,4478899.55,-370870534,40.45859149,
5611,,ORGANICA,O0800CT,,,2,HORTALEZA,CANILLAS,,,,445169.0,4479454.0,-364674843,40.46394979,
6030,,ORGANICA,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444969.6423,4480213.197,-364916563,40.47077583,
6685,,ORGANICA,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444890.8083,4480175.52,-365009226,40.47043119,
6833,,ORGANICA,R0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,444890.6446,4480175.41,-365009418,40.47043019,
7140,,ORGANICA,O0800CT,,,2,HORTALEZA,CANILLAS,,,,445208.0,4479589.0,-364630010,40.46516852,
7344,,ORGANICA,O0800CT,,,2,HORTALEZA,PINAR DEL REY,,,,445712.0,4480701.0,-364045068,40.47521906,
9332,,ORGANICA,R0800CT,,,3,PUENTE DE VALLECAS,NUMANCIA,,,,443962.91,4472151.35,-366032995,40.39808318,
9646,,ORGANICA,O0800CT,,,3,PUENTE DE VALLECAS,NUMANCIA,,,,443759.2534,4472580.65,-366276757,40.40193684,
9943,,ORGANICA,O0800CT,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444702.65,4470773.95,-365149394,40.38572418,
10980,,ORGANICA,O0800CT,,,1,TETUAN,BERRUGUETE,,,,440322.37,4479340.92,-370390136,40.46259714,
15530,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,NUMANCIA,,,,443385.812,4472300.5,-366714318,40.39938778,
15602,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445482.09,4471329.82,-364235898,40.39078317,
15608,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,NUMANCIA,,,,444462.75,4472629.73,-365448203,40.4024262,
15611,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,NUMANCIA,,,,443573.76,4472226.42,-366492198,40.39873318,
15614,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,446649.46,4470515.98,-362853704,40.38352716,
15617,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445430.03,4471722.82,-364300602,40.39432015,
15621,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444786.28,4470638.57,-365049697,40.38451014,
15622,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444776.05,4470529.42,-365060803,40.38352617,
15623,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445271.79,4471461.56,-364484802,40.39195618,
15625,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444773.3,4470490.26,-365063703,40.38317321,
15628,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443198.87,4469788.58,-366912198,40.37674621,
15630,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,443808.3,4471372.36,-366208299,40.39105517,
15633,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445648.73,4471134.91,-364037902,40.38903819,
15635,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,443812.07,4471490.66,-366204901,40.39212114,
15638,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443449.51,4470085.4,-366619595,40.37943719,
15675,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443989.0987,4469401.567,-365977961,40.37331325,
15736,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,444139.72,4471096.04,-365815402,40.3885882,
15737,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,444061.63,4469204.21,-365890796,40.3715402,
15741,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,444063.95,4469367.59,-365889497,40.37301219,
15744,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,442707.4,4470020.54,-367493201,40.3788022,
15745,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443974.97,4469617.68,-365996502,40.37525918,
15746,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445371.51,4471587.71,-364368394,40.39309916,
15751,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,443846.37,4471481.08,-366164404,40.39203715,
15752,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444854.64,4471323.97,-364975097,40.39068917,
15754,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444931.12,4470550.15,-364878301,40.38372318,
15846,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444955.87,4471030.62,-364853295,40.38805319,
15848,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438533.46,4481311.81,-372519106,40.48022118,
15849,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438897.59,4481744.25,-372093700,40.48414362,
15850,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443288.24,4469763.03,-366806699,40.37652213,
15851,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438323.64,4481725.71,-372770662,40.48393417,
15853,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443515.73,4469894.64,-366539899,40.3777232,
15854,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438890.53,4481407.35,-372098782,40.48110819,
15855,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445823.27,4470904.09,-363830304,40.38697019,
15856,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445096.24,4471132.05,-364688795,40.3889762,
15857,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438323.64,4481725.71,-372770662,40.48393417,
15858,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443571.09,4469635.8,-366472396,40.37539516,
15859,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438890.53,4481407.35,-372098782,40.48110819,
15861,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,444338.35,4471371.85,-365583798,40.39108616,
15862,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438452.27,4481325.99,-372615025,40.48034291,
15865,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438158.56,4481457.04,-372962801,40.48150163,
15866,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,NUMANCIA,,,,444497.41,4472312.77,-365404597,40.39957315,
15867,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445226.07,4471429.59,-364538394,40.39166517,
15868,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438268.59,4480665.76,-372825290,40.4743817,
15869,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,444569.34,4471102.4,-365309304,40.3886742,
15870,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443124.38,4469515.18,-366997503,40.37427818,
15871,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438268.59,4480665.76,-372825290,40.4743817,
15872,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445052.38,4470915.91,-364738604,40.38702618,
15874,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438627.23,4481474.32,-372410056,40.48169206,
15875,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445196.19,4470731.7,-364567594,40.38537617,
15877,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,VALVERDE,,,,441267.64,4483178.13,-369310805,40.49723159,
15879,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443123.85,4470016.7,-367002603,40.37879614,
15880,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437776.38,4481133.13,-373410497,40.47855519,
15883,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438440.01,4480771.89,-372624110,40.47535048,
15886,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438440.01,4480771.89,-372624110,40.47535048,
15887,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,442655.5,4470149.25,-367555496,40.37995813,
15888,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444894.17,4470939.49,-364925198,40.38722815,
15889,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438200.69,4481061.23,-372909240,40.47793918,
15890,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444957.77,4470664.84,-364847896,40.38475814,
15892,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438250.23,4481298.21,-372853106,40.48007766,
15894,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,442626.48,4470350.84,-367591496,40.38177217,
15895,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438696.82,4480650.9,-372319997,40.47427956,
15897,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444826.97,4471105.38,-365005804,40.38871815,
15898,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437743.08,4480855.76,-373447058,40.47605406,
15899,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,444229.5,4471344.24,-365711801,40.39083015,
15901,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437784.4132,4480842.473,-373398169,40.47593746,
15902,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445895.2618,4471179.891,-363747832,40.38945945,
15904,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438456.0,4481181.7,-372609224,40.47904337,
15907,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438702.28,4481783.61,-372324506,40.48448379,
15908,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443624.65,4469781.37,-366410594,40.37671017,
15909,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444761.56,4471063.13,-365082500,40.3883332,
15910,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439007.91,4481491.85,-371961117,40.48187803,
15912,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445503.97,4470684.95,-364204602,40.38497521,
15913,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438702.28,4481783.61,-372324506,40.48448379,
15914,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443201.13,4470088.05,-366912205,40.37944417,
15915,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,444284.14,4470643.28,-365641295,40.38451914,
15916,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438894.34,4481591.71,-372096064,40.48276925,
15917,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445233.62,4470976.41,-364525602,40.38758314,
15919,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438187.04,4481441.3,-372929048,40.48136195,
15921,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444694.53,4470432.56,-365155997,40.38264819,
15922,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438192.08,4480803.91,-372916889,40.47562051,
15925,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438509.12,4481037.1,-372545156,40.4777447,
15926,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445774.62,4471207.37,-363890202,40.38969916,
15927,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443013.32,4470183.83,-367134298,40.38029419,
15928,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438098.53,4480776.18,-373026974,40.47536375,
15929,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,SAN DIEGO,,,,442938.13,4471726.93,-367236694,40.39419018,
15931,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439021.25,4480497.96,-371935822,40.4729257,
15933,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444709.88,4470350.41,-365137201,40.38190915,
15934,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438283.26,4480946.77,-372810720,40.47691422,
15935,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445020.27,4470935.79,-364776605,40.38720315,
15937,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437915.59,4480815.06,-373243158,40.47570033,
15938,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443541.86,4469565.42,-366506203,40.37475916,
15939,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445153.4471,4470572.757,-364616581,40.3839415,
15940,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438233.84,4481403.92,-372873472,40.48102871,
15942,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,446566.73,4470556.42,-362951504,40.38388616,
15943,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438338.6734,4480795.071,-372743876,40.47555179,
15945,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,444076.18,4469573.63,-365876899,40.37486914,
15946,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438265.915,4480719.521,-372828969,40.4748658,
15947,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445241.18,4470441.2,-364512096,40.38276213,
15949,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438415.92,4480946.31,-372654221,40.47691993,
15950,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,443602.96,4471391.99,-366450400,40.39121813,
15952,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438265.915,4480719.521,-372828969,40.4748658,
15955,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445371.47,4471209.52,-364365197,40.38969219,
15956,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438346.29,4481244.43,-372739259,40.47960033,
15958,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443591.07,4469967.78,-366451799,40.37838719,
15960,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438005.8,4480730.74,-373135918,40.47494749,
15964,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438643.32,4481240.57,-372388812,40.47958755,
15966,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445314.97,4471492.99,-364434197,40.39224216,
15968,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438399.33,4481390.49,-372678106,40.48092002,
15971,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,NUMANCIA,,,,443766.8246,4472277.429,-366265157,40.39920576,
15972,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437796.97,4481102.8,-373385910,40.47828351,
15975,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443101.04,4469347.29,-367023496,40.37276413,
15976,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438540.17,4481501.35,-372513027,40.48192912,
15980,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438974.68,4481598.54,-372001347,40.48283669,
15982,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,444551.91,4470650.29,-365325904,40.38460015,
15983,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445021.33,4470767.06,-364773900,40.3856832,
15984,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438657.27,4481401.54,-372373912,40.48103866,
15986,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445695.57,4470569.0,-363977894,40.38394317,
15987,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445194.89,4470902.77,-364570598,40.38691719,
15988,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445665.1593,4470386.011,-364012159,40.3822927,
15990,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,NUMANCIA,,,,444618.11,4472511.25,-365264099,40.40136921,
15992,,ORGANICA,O0800CT,,,2,CIUDAD LINEAL,VENTAS,,,,444686.4131,4475435.262,-365209037,40.42771491,
15994,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,444089.52,4469644.02,-365861804,40.37550416,
15997,,ORGANICA,O0800CT,,,1,LATINA,PUERTA DEL ANGEL,,,,437302.39,4473042.82,-373889814,40.40563911,
16001,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438657.27,4481401.54,-372373912,40.48103866,
16005,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437755.15,4480786.573,-373432140,40.4754317,
16006,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445632.79,4471582.59,-364060504,40.39307013,
16007,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,442357.43,4470048.19,-367905704,40.37902716,
16009,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443873.33,4469058.2,-366111299,40.37021219,
16010,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439016.59,4480445.3,-371940812,40.47245098,
16014,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438340.59,4480658.3,-372740285,40.47431985,
16018,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437893.72,4480964.52,-373270420,40.47704508,
16020,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445455.12,4470620.14,-364261597,40.38438816,
16022,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439016.59,4480445.3,-371940812,40.47245098,
16024,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,444485.7,4471086.36,-365407704,40.38852413,
16026,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437796.8508,4480777.319,-373382858,40.47535147,
16030,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,439158.88,4481522.79,-371783306,40.48216782,
16032,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443336.78,4470199.47,-366753403,40.38045714,
16034,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437877.68,4480748.28,-373287224,40.47509592,
16036,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,443473.0,4469529.64,-366586995,40.37443216,
16038,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437964.53,4481033.03,-373187558,40.47766753,
16042,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438326.76,4480730.54,-372757302,40.47496958,
16046,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438697.5064,4480941.53,-372321996,40.4768977,
16050,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438175.4,4481323.67,-372941633,40.48030144,
16052,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,444946.58,4470146.64,-364856602,40.38008913,
16054,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438382.98,4481459.88,-372698069,40.48154389,
16056,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444581.26,4470842.56,-365293000,40.38633419,
16058,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438758.95,4481654.09,-372256396,40.48332122,
16060,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438758.95,4481654.09,-372256396,40.48332122,
16062,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437794.84,4481198.11,-373389357,40.47914193,
16064,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,443711.99,4471352.66,-366321595,40.3908712,
16066,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438577.86,4481451.01,-372468074,40.48147843,
16067,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445656.5111,4470869.325,-364026469,40.38664614,
16070,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437788.07,4480971.08,-373395117,40.47709627,
16071,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,SAN DIEGO,,,,443024.55,4471014.28,-367128495,40.38777614,
16074,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438414.7,4481120.7,-372657354,40.4784908,
16078,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437938.7,4481181.33,-373219481,40.47900154,
16082,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438817.67,4480638.43,-372177319,40.47417614,
16083,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445289.77,4471074.58,-364460294,40.3884712,
16086,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438817.67,4480638.43,-372177319,40.47417614,
16087,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,445259.62,4471339.99,-364498096,40.3908602,
16090,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438525.3,4480859.25,-372524345,40.47614377,
16094,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438205.51,4481187.89,-372904788,40.47908053,
16095,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,ENTREVIAS,,,,442852.89,4469929.18,-367321000,40.37798917,
16098,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438556.83,4481238.39,-372490824,40.47956152,
16099,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PORTAZGO,,,,444894.66,4471468.2,-364929195,40.39199113,
16102,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,437727.94,4481205.91,-373468356,40.47920718,
16103,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS BAJAS,,,,444138.9621,4470704.469,-365812861,40.38506064,
16106,,ORGANICA,O0800CT,,,1,FUENCARRAL-EL PARDO,PEÑAGRANDE,,,,438306.62,4481293.83,-372786539,40.48004239,
16107,,ORGANICA,O3200CL,,,3,PUENTE DE VALLECAS,PALOMERAS SURESTE,,,,445794.85,4471199.12,-363866297,40.38962616,
